x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89646.19961017856,43147.68901482185,0.0,0.0,0.0,0.8553185849887921,0.5181024205432458,8.333333333333334
89644.75028896677,43150.46928669498,0.0,0.0,0.0,0.8684954055104576,0.49569721666277883,8.333333333333334
89643.05563956886,43153.01184963475,0.0,0.0,0.0,0.8951056601136911,0.4458540761644255,8.333333333333334
89641.32054052135,43155.013450242346,0.0,0.0,0.0,0.9209684812333181,0.3896370831617487,8.333333333333334
89639.38811079162,43156.79166937476,0.0,0.0,0.0,0.91508285542625,0.4032658771889097,8.333333333333334
89637.54494062558,43159.14319167201,0.0,0.0,0.0,0.9018367896599986,0.43207685058997025,8.333333333333334
89635.6462643624,43161.445399673896,0.0,0.0,0.0,0.9066308984521546,0.4219246543778154,8.333333333333334
89633.70362950604,43163.706886178064,0.0,0.0,0.0,0.9097999487536741,0.41504704943874987,8.333333333333334
89631.7299939453,43165.957635948726,0.0,0.0,0.0,0.9082656796693929,0.41839389949507605,8.333333333333334
89629.80122838556,43168.27059819785,0.0,0.0,0.0,0.9007546834400779,0.43432821720533554,8.333333333333334
89628.00429449216,43170.6389844029,0.0,0.0,0.0,0.902981839974645,0.42967871331496577,8.333333333333334
89626.11745379143,43172.80256774434,0.0,0.0,0.0,0.9187512831901867,0.39483677594214206,8.333333333333334
89623.89839693287,43174.967450744625,0.0,0.0,0.0,0.9335857606723463,0.35835405323483727,8.333333333333334
89621.583251385,43176.88493751881,0.0,0.0,0.0,0.8957980567636604,0.444461293588598,8.333333333333334
89620.16234672116,43179.88554906006,0.0,0.0,0.0,0.7729521196779139,0.6344643573010386,8.333333333333334
89620.40445961796,43182.816824696456,0.0,0.0,0.0,0.6210398043242106,0.783779025902675,8.333333333333334
89621.49904051283,43185.57751701245,0.0,0.0,0.0,0.4483451782587019,0.8938605042914542,8.333333333333334
89623.84149549878,43187.423786287094,0.0,0.0,0.0,0.2289020894398031,0.9734494508961893,8.333333333333334
89626.73513724885,43188.18413282553,0.0,0.0,0.0,0.027050469175572137,0.9996340691059811,8.333333333333334
89629.67016727944,43187.73946949677,0.0,0.0,0.0,-0.16582699949717744,0.9861548591563919,8.333333333333334
89632.14108246937,43186.31315389512,0.0,0.0,0.0,-0.2849376838166492,0.9585460428905871,8.333333333333334
89634.64701888576,43184.49383222689,0.0,0.0,0.0,-0.29772548089512735,0.9546515270116972,8.333333333333334
89637.21855811284,43182.80493119623,0.0,0.0,0.0,-0.22747262444689775,0.9737844757066322,8.333333333333334
89639.98098153275,43181.85801285893,0.0,0.0,0.0,-0.0882052915530156,0.9961023173058315,8.333333333333334
89642.90103436218,43181.790606227114,0.0,0.0,0.0,0.040882692097350994,0.9991639532563579,8.333333333333334
89645.85138976532,43182.3392163058,0.0,0.0,0.0,0.13431830041662002,0.990938239333406,8.333333333333334
89648.65184452868,43183.378791185445,0.0,0.0,0.0,0.20843149990028967,0.9780369675269517,8.333333333333334
89651.29701155862,43184.770702177986,0.0,0.0,0.0,0.23626553929003008,0.9716885277412671,8.333333333333334
89653.97745663559,43186.13136746105,0.0,0.0,0.0,0.21468640734449498,0.9766830327703628,8.333333333333334
89656.7100267454,43187.27120833855,0.0,0.0,0.0,0.12657834996013148,0.9919566126204162,8.333333333333334
89659.61479583984,43187.59388379285,0.0,0.0,0.0,-0.04615359569063579,0.9989343550027826,8.333333333333334
89662.43065021715,43186.74145947803,0.0,0.0,0.0,-0.2644298180870443,0.9644049311914848,8.333333333333334
89663.78014126777,43185.1240098762,0.0,0.0,0.0,-0.5427230422106374,0.8399117212264814,8.333333333333334
89664.557901948,43182.02168714248,0.0,0.0,0.0,-0.6665978293089412,0.7454175567831816,8.333333333333334
89664.43071019818,43179.31486150593,0.0,0.0,0.0,-0.8100109042821803,0.5864148147377969,8.333333333333334
89662.95706095264,43177.15098077154,0.0,0.0,0.0,-0.9458045004266205,0.32473658089711865,8.333333333333334
89660.13707691025,43175.97245147465,0.0,0.0,0.0,-0.990663344372757,0.13633098736598398,8.333333333333334
89657.19459699969,43175.5343519976,0.0,0.0,0.0,-0.997291291726796,0.0735532422527976,8.333333333333334
89654.26868423885,43175.10209382088,0.0,0.0,0.0,-0.9985485283548945,0.053859414407087955,8.333333333333334
89651.37464832692,43174.904690808246,0.0,0.0,0.0,-0.9937546821888549,0.1115868792812489,8.333333333333334
89648.34597863238,43173.755009570166,0.0,0.0,0.0,-0.9688787098311226,0.24753594816910823,8.333333333333334
89646.01849876407,43171.97671786724,0.0,0.0,0.0,-0.903599925484475,0.42837737412759236,8.333333333333334
89645.03009668124,43169.69957029972,0.0,0.0,0.0,-0.7355725513324092,0.677445954837971,8.333333333333334
89645.57500639763,43166.59533899767,0.0,0.0,0.0,-0.5671536611461848,0.8236119988492631,8.333333333333334
89647.13042481092,43164.19821406947,0.0,0.0,0.0,-0.44156477254605764,0.8972293751579629,8.333333333333334
89648.9460743669,43162.216728545354,0.0,0.0,0.0,-0.30357255514500014,0.9528083247761513,8.333333333333334
89651.70260323453,43160.95558361846,0.0,0.0,0.0,-0.20438162567941592,0.978891286652731,8.333333333333334
89654.4703988085,43159.80474843479,0.0,0.0,0.0,-0.1242377060609221,0.9922524841957917,8.333333333333334
89657.48259873006,43159.48513083551,0.0,0.0,0.0,0.044962048756023075,0.9989886957176548,8.333333333333334
89660.43100386152,43160.34238214906,0.0,0.0,0.0,0.2428336410897357,0.9700679474939379,8.333333333333334
89662.55928410463,43162.19670400923,0.0,0.0,0.0,0.44919871089931135,0.893431876600783,8.333333333333334
89663.87536336655,43164.97760798996,0.0,0.0,0.0,0.5228978496650137,0.8523953535864123,8.333333333333334
89665.35828347757,43167.70279394374,0.0,0.0,0.0,0.4688947674443492,0.8832540388038481,8.333333333333334
89667.33784717177,43170.09651470241,0.0,0.0,0.0,0.2764134673140782,0.9610388103960261,8.333333333333334
89670.23734921895,43170.762539832074,0.0,0.0,0.0,-0.06620299778842618,0.9978061751080847,8.333333333333334
89673.06957428202,43169.33256808785,0.0,0.0,0.0,-0.2760522287371636,0.9611426361416107,8.333333333333334
89675.42636373137,43167.513851965785,0.0,0.0,0.0,-0.3737858160914645,0.927515047688628,8.333333333333334
89677.31077365,43165.25137355266,0.0,0.0,0.0,-0.4672064846631028,0.8841482345674542,8.333333333333334
89678.73796363779,43162.65809372411,0.0,0.0,0.0,-0.5556809775516127,0.8313956045032257,8.333333333333334
89679.55467550422,43159.83003085499,0.0,0.0,0.0,-0.6548896369616648,0.7557245287803082,8.333333333333334
89679.56583097407,43156.89702172967,0.0,0.0,0.0,-0.7588196710660772,0.651300780594627,8.333333333333334
89678.67950120443,43154.12439901198,0.0,0.0,0.0,-0.8487634125865724,0.5287727956829814,8.333333333333334
89677.01438117347,43151.701459980366,0.0,0.0,0.0,-0.9148885826243426,0.4037064297030968,8.333333333333334
89674.73589775046,43149.80254595536,0.0,0.0,0.0,-0.9586731817014735,0.28450963197469,8.333333333333334
89672.07909284206,43148.48920646572,0.0,0.0,0.0,-0.9821591959005529,0.18805135976104842,8.333333333333334
89669.30413945351,43147.643383576156,0.0,0.0,0.0,-0.9938143758639674,0.11105397933488491,8.333333333333334
89666.34308522123,43147.19105389146,0.0,0.0,0.0,-0.9966141488026364,0.08222066897317495,8.333333333333334
89663.31405907012,43146.64824714488,0.0,0.0,0.0,-0.9960065576355793,0.08928010498942848,8.333333333333334
89660.22068132782,43146.0845623191,0.0,0.0,0.0,-0.9705009043524658,0.2410974795617863,8.333333333333334
89658.14894651127,43143.91315528486,0.0,0.0,0.0,-0.8742717106051126,0.4854368919186204,8.333333333333334
89656.95529605784,43140.84213236176,0.0,0.0,0.0,-0.8107676021110386,0.5853681707840943,8.333333333333334
89656.16181850474,43137.91937444372,0.0,0.0,0.0,-0.7576231812656706,0.652692205567743,8.333333333333334
89656.0332497152,43134.680092963936,0.0,0.0,0.0,-0.696876513385747,0.7171911356753685,8.333333333333334
89656.33049752214,43132.049850742726,0.0,0.0,0.0,-0.6925411132767851,0.7213784072325364,8.333333333333334
89656.25380743803,43129.2752663132,0.0,0.0,0.0,-0.7489101891958749,0.6626715087572416,8.333333333333334
89655.51705014982,43125.41731845461,0.0,0.0,0.0,-0.8175460968098601,0.5758631604738775,8.333333333333334
89654.14090694595,43123.36760069737,0.0,0.0,0.0,-0.9251362106221935,0.37963534055144066,8.333333333333334
89651.76754170959,43121.71693509693,0.0,0.0,0.0,-0.9846364827328966,0.17461671418106056,8.333333333333334
89648.69934162236,43121.3749019059,0.0,0.0,0.0,-0.9997197189117301,0.02367453524467768,8.333333333333334
89645.28606521543,43121.40978492024,0.0,0.0,0.0,0.9991296205456569,0.04171332339063513,8.333333333333334
89638.68207722215,43122.21279718054,0.0,0.0,0.0,0.9933938861945701,0.11475446340447655,8.333333333333334
